"user_id","order_no","b.amount/100","dat","c.amount/100","资管费比例"
"900080938","2019052920325059463524563","400","2019-06-02","1600.0000","25.00%"
"900086136","2019060101412560224537328","400","2019-06-01","1600.0000","25.00%"
"900080509","2019060108292279654670874","400","2019-06-01","1600.0000","25.00%"
"900080586","2019060109470727520467275","400","2019-06-01","1600.0000","25.00%"
"900085544","2019060109461364215828985","400","2019-06-01","1600.0000","25.00%"
"900080539","2019060109241704035370803","400","2019-06-01","1600.0000","25.00%"
"900071675","2019060109430572058454789","425","2019-06-01","1700.0000","25.00%"
"900086590","2019060110040036150335704","400","2019-06-01","1600.0000","25.00%"
"900082976","2019060110373689108535632","400","2019-06-01","1600.0000","25.00%"
"900075867","2019060110332885092468202","400","2019-06-01","1600.0000","25.00%"
"900076803","2019060111224620141887117","400","2019-06-01","1600.0000","25.00%"
"900086637","2019060111493604146338303","400","2019-06-01","1600.0000","25.00%"
"900086645","2019060112085013298190668","400","2019-06-01","1600.0000","25.00%"
"900085285","2019060112052343265469147","400","2019-06-01","1600.0000","25.00%"
"900086680","2019060113041214106922764","400","2019-06-01","1600.0000","25.00%"
"900085537","2019060113095908463985430","400","2019-06-01","1600.0000","25.00%"
"900086722","2019060114195449456435750","400","2019-06-01","1600.0000","25.00%"
"900080482","2019060116463361542018003","400","2019-06-01","1600.0000","25.00%"
"900085059","2019060114205160554279179","400","2019-06-01","1600.0000","25.00%"
"900086116","2019060114292729323984523","400","2019-06-01","1600.0000","25.00%"
"900080309","2019060114401131776402647","400","2019-06-01","1600.0000","25.00%"
"900071748","2019060115215227028977240","431.25","2019-06-01","1725.0000","25.00%"
"900076230","2019060118570485345462263","400","2019-06-01","1600.0000","25.00%"
"900086748","2019060117262313074332556","400","2019-06-01","1600.0000","25.00%"
"900075922","2019060118002773169651271","400","2019-06-01","1600.0000","25.00%"
"900076834","2019060119503669411100005","400","2019-06-01","1600.0000","25.00%"
"900078944","2019060119582284050826741","400","2019-06-01","1600.0000","25.00%"
"900086462","2019060122165702946243317","400","2019-06-01","1600.0000","25.00%"
"900086899","2019060122321777383982489","400","2019-06-01","1600.0000","25.00%"
"900086896","2019060122341642198971431","400","2019-06-01","1600.0000","25.00%"
"900086912","2019060123274779424482610","400","2019-06-03","1600.0000","25.00%"
"900086915","2019060123475041156242992","400","2019-06-01","1600.0000","25.00%"
"900078910","2019060202340992753106612","400","2019-06-02","1600.0000","25.00%"
"900085851","2019060208420738812667696","400","2019-06-02","1600.0000","25.00%"
"900080275","2019060203583452661147035","400","2019-06-02","1600.0000","25.00%"
"900072287","2019060207284999801296956","400","2019-06-02","1600.0000","25.00%"
"900086566","2019060209073533113000951","400","2019-06-02","1600.0000","25.00%"
"900086956","2019060209472350709769660","400","2019-06-02","1600.0000","25.00%"
"900081047","2019060210123995535912259","400","2019-06-02","1600.0000","25.00%"
"900084986","2019060211292665791088740","400","2019-06-02","1600.0000","25.00%"
"900078815","2019060210280860812952614","400","2019-06-02","1600.0000","25.00%"
"900075921","2019060210501849444655827","500","2019-06-02","2000.0000","25.00%"
"900074824","2019060212433580035460983","400","2019-06-02","1600.0000","25.00%"
"900086969","2019060212095558573524156","400","2019-06-02","1600.0000","25.00%"
"900080582","2019060211411314738698492","400","2019-06-02","1600.0000","25.00%"
"900085496","2019060212153871231899262","500","2019-06-02","2000.0000","25.00%"
"900086773","2019060212390601764238093","400","2019-06-02","1600.0000","25.00%"
"900077464","2019060212505765720565457","400","2019-06-02","1600.0000","25.00%"
"900087017","2019060214263985621293643","400","2019-06-02","1600.0000","25.00%"
"900077615","2019060215492922110139653","400","2019-06-02","1600.0000","25.00%"
"900084685","2019060216025007097698078","400","2019-06-02","1600.0000","25.00%"
"900078086","2019060215014243085469462","400","2019-06-02","1600.0000","25.00%"
"900086991","2019060214312952079671227","400","2019-06-02","1600.0000","25.00%"
